md5_hash,copies_count,file_paths,folders,filename_code_labels,evidence_based_labels_list,strict_5class_qualified,strict_5class_label,majority_5class_qualified,majority_5class_label,majority_resolved_by_voting,strict_binary_qualified,strict_binary_label,majority_binary_qualified,majority_binary_label,group_status
82f9024e21b317d842d86f8f08074376,12,raw_data\BABY CRY\cold_hot\6c.wav; raw_data\BABY CRY\hungry\045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\6c.wav; raw_data\Baby Crying Sounds\hungry\045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav; raw_data\Dataset\cry\6c.wav; raw_data\donateacry_corpus\hungry\045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\6c.wav; raw_data_2\Baby Crying Sounds\hungry\045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav; raw_data_2\cry\cold_hot\6c.wav; raw_data_2\cry\hungry\045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\6c.wav; raw_data_2\hungry\hungry1 (127).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
831ea8a5068d4015201a8027856c8e8c,11,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\143c.wav; raw_data\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav; raw_data\Dataset\cry\143c.wav; raw_data\donateacry_corpus\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\143c.wav; raw_data_2\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\143c.wav; raw_data_2\cry\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\143c.wav; raw_data_2\hungry\hungry1 (122).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8359e1ebfb0593b8d8d853edeb07bf50,11,raw_data\BABY CRY\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\tired\301c.wav; raw_data\Dataset\cry\301c.wav; raw_data\donateacry_corpus\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\301c.wav; raw_data_2\cry\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav; raw_data_2\cry\tired\301c.wav; raw_data_2\Dataset\cry\301c.wav; raw_data_2\hungry\hungry1 (83).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
838a1045f4cfad0bad1bcbf2c8de9daf,2,raw_data\Dataset\cry\131c.ogg; raw_data_2\Dataset\cry\131c.ogg,cry,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
83a00a801ed045eae8bdecddc075bb1e,2,raw_data\BABY CRY\cold_hot\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav; raw_data_2\cry\cold_hot\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,cold_hot,Discomfort,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
83b6d489b4bdb05bd666f29d6ce9c082,10,raw_data\Baby Crying Sounds\belly pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav; raw_data\Baby Crying Sounds\tired\317c.wav; raw_data\Dataset\cry\317c.wav; raw_data\donateacry_corpus\belly_pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav; raw_data_2\Baby Crying Sounds\belly pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav; raw_data_2\Baby Crying Sounds\tired\317c.wav; raw_data_2\belly_pain\11belly_pain.wav; raw_data_2\cry\belly pain\999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav; raw_data_2\cry\tired\317c.wav; raw_data_2\Dataset\cry\317c.wav,belly_pain; tired; belly pain; cry,Belly Pain; None,Unknown; Belly Pain; Tired,no,Excluded/Unknown,yes,Belly Pain,yes,no,Excluded/Unknown,yes,Not Hungry,resolved_by_filename_priority
850852da7413f621c677fad527ab08f1,2,raw_data\BABY CRY\discomfort\uncom_yudi_ganti_popok_13.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_yudi_ganti_popok_13.wav,discomfort; Uncomfortable,None,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
860c3923419aeeb6653eafff47843b08,5,raw_data\Baby Crying Sounds\noise\3-124958-A.ogg; raw_data\Dataset\not_cry\55n.ogg; raw_data_2\Baby Crying Sounds\noise\3-124958-A.ogg; raw_data_2\cry\noise\3-124958-A.ogg; raw_data_2\Dataset\not_cry\55n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
86174df84a1417dc46f007b6af4cf998,6,raw_data\BABY CRY\belly_pain\413c.wav; raw_data\Baby Crying Sounds\belly pain\413c.wav; raw_data\Dataset\cry\413c.wav; raw_data_2\Baby Crying Sounds\belly pain\413c.wav; raw_data_2\cry\belly pain\413c.wav; raw_data_2\Dataset\cry\413c.wav,cry; belly pain; belly_pain,None,Unknown; Belly Pain,no,Excluded/Unknown,yes,Belly Pain,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
8629bc38091d1d2a10b9f324110cbe05,12,raw_data\BABY CRY\burping\508c.wav; raw_data\BABY CRY\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\burping\508c.wav; raw_data\Baby Crying Sounds\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav; raw_data\Dataset\cry\508c.wav; raw_data\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\508c.wav; raw_data_2\Baby Crying Sounds\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav; raw_data_2\cry\burping\508c.wav; raw_data_2\cry\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\508c.wav; raw_data_2\hungry\hungry1 (308).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
866979f816840d51c0d7a4b5ef28ab95,5,raw_data\Baby Crying Sounds\burping\550c.wav; raw_data\Dataset\cry\550c.wav; raw_data_2\Baby Crying Sounds\burping\550c.wav; raw_data_2\cry\burping\550c.wav; raw_data_2\Dataset\cry\550c.wav,burping; cry,None,Burping; Unknown,no,Excluded/Unknown,yes,Burping,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
8748ef1f9c64297acd47a1ea4bb38ce0,5,raw_data\Baby Crying Sounds\silence\silence.wav_99.wav; raw_data\Dataset\not_cry\316n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_99.wav; raw_data_2\cry\silence\silence.wav_99.wav; raw_data_2\Dataset\not_cry\316n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
87609fc4f2594fc859a529cd5a3f6d63,5,raw_data\Baby Crying Sounds\silence\silence.wav_65.wav; raw_data\Dataset\not_cry\282n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_65.wav; raw_data_2\cry\silence\silence.wav_65.wav; raw_data_2\Dataset\not_cry\282n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
87b165d7c533bae8e14b3b026af5c78b,11,raw_data\BABY CRY\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\tired\330c.wav; raw_data\Dataset\cry\330c.wav; raw_data\donateacry_corpus\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\330c.wav; raw_data_2\cry\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav; raw_data_2\cry\tired\330c.wav; raw_data_2\Dataset\cry\330c.wav; raw_data_2\hungry\hungry1 (98).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
87d9f3c45d96c8bcdf22af7f76ed9fab,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_57.wav; raw_data\Dataset\not_cry\166n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_57.wav; raw_data_2\cry\laugh\laugh_1.m4a_57.wav; raw_data_2\Dataset\not_cry\166n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
87efdf9834833134c2a52745bc00bbac,11,raw_data\BABY CRY\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\478c.wav; raw_data\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav; raw_data\Dataset\cry\478c.wav; raw_data\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\478c.wav; raw_data_2\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav; raw_data_2\cry\burping\478c.wav; raw_data_2\cry\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\478c.wav; raw_data_2\hungry\hungry1 (289).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8823901bdef7a33916e148d9bf8be725,5,raw_data\Baby Crying Sounds\noise\5-243459-B.ogg; raw_data\Dataset\not_cry\107n.ogg; raw_data_2\Baby Crying Sounds\noise\5-243459-B.ogg; raw_data_2\cry\noise\5-243459-B.ogg; raw_data_2\Dataset\not_cry\107n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
89076adc017ed64c16dee2789ece3243,12,raw_data\BABY CRY\cold_hot\13c.wav; raw_data\BABY CRY\hungry\08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\13c.wav; raw_data\Baby Crying Sounds\hungry\08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav; raw_data\Dataset\cry\13c.wav; raw_data\donateacry_corpus\hungry\08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\13c.wav; raw_data_2\Baby Crying Sounds\hungry\08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav; raw_data_2\cry\cold_hot\13c.wav; raw_data_2\cry\hungry\08E9485B-2772-444B-A636-77E14DD14A8C-1431493453-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\13c.wav; raw_data_2\hungry\hungry1 (67).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
892a845de8671b70cebff83bc6fffea0,12,raw_data\BABY CRY\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav; raw_data\BABY CRY\tired\257c.wav; raw_data\Baby Crying Sounds\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav; raw_data\Baby Crying Sounds\tired\257c.wav; raw_data\Dataset\cry\257c.wav; raw_data\donateacry_corpus\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\257c.wav; raw_data_2\cry\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav; raw_data_2\cry\tired\257c.wav; raw_data_2\Dataset\cry\257c.wav; raw_data_2\hungry\hungry1 (63).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
893cfcb3e4fafb3608c640a3ee7e06bd,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_75.wav; raw_data\Dataset\not_cry\184n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_75.wav; raw_data_2\cry\laugh\laugh_1.m4a_75.wav; raw_data_2\Dataset\not_cry\184n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
897d73b53f06a496b22dfc7b3a7fa459,5,raw_data\Baby Crying Sounds\noise\4-156993-A.ogg; raw_data\Dataset\not_cry\77n.ogg; raw_data_2\Baby Crying Sounds\noise\4-156993-A.ogg; raw_data_2\cry\noise\4-156993-A.ogg; raw_data_2\Dataset\not_cry\77n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
89a8474c27b4f9963edc71f2ddd03c04,2,raw_data\BABY CRY\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430761203697-1.7-f-72-lo.wav; raw_data_2\cry\lonely\3f61124d-d02c-47dd-a009-44e97e60c4ca-1430761203697-1.7-f-72-lo.wav,lonely,Lonely,Lonely,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
89d50b59562639563b572e126978d372,5,raw_data\Baby Crying Sounds\burping\551c.wav; raw_data\Dataset\cry\551c.wav; raw_data_2\Baby Crying Sounds\burping\551c.wav; raw_data_2\cry\burping\551c.wav; raw_data_2\Dataset\cry\551c.wav,burping; cry,None,Burping; Unknown,no,Excluded/Unknown,yes,Burping,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
89dfdf49c164faa1b7d335636dfe3801,12,raw_data\BABY CRY\cold_hot\34c.wav; raw_data\BABY CRY\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\34c.wav; raw_data\Baby Crying Sounds\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav; raw_data\Dataset\cry\34c.wav; raw_data\donateacry_corpus\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\34c.wav; raw_data_2\Baby Crying Sounds\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav; raw_data_2\cry\cold_hot\34c.wav; raw_data_2\cry\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav; raw_data_2\Dataset\cry\34c.wav; raw_data_2\hungry\hungry1 (100).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8a4dfce4fe681b4b9e1bae1769becb48,12,raw_data\BABY CRY\cold_hot\103c.wav; raw_data\BABY CRY\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\103c.wav; raw_data\Baby Crying Sounds\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav; raw_data\Dataset\cry\103c.wav; raw_data\donateacry_corpus\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\103c.wav; raw_data_2\Baby Crying Sounds\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav; raw_data_2\cry\cold_hot\103c.wav; raw_data_2\cry\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav; raw_data_2\Dataset\cry\103c.wav; raw_data_2\hungry\hungry1 (206).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8a4e988c393b7be98d722e3e7f495f71,2,raw_data\BABY CRY\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav; raw_data_2\cry\scared\generated3_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav,scared,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
8a59dde9b55abdaa493c377750fc20ba,1,raw_data\BABY CRY\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti.wav,tired,Tired,Tired,yes,Tired,yes,Tired,no,yes,Not Hungry,yes,Not Hungry,no_conflict
8a84b5312ccfda24c0404b76471a5b25,5,raw_data\Baby Crying Sounds\silence\silence.wav_74.wav; raw_data\Dataset\not_cry\291n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_74.wav; raw_data_2\cry\silence\silence.wav_74.wav; raw_data_2\Dataset\not_cry\291n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
8ada32fca19ff87e7b4cb89eb0ecca8e,5,raw_data\Baby Crying Sounds\silence\silence.wav_87.wav; raw_data\Dataset\not_cry\304n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_87.wav; raw_data_2\cry\silence\silence.wav_87.wav; raw_data_2\Dataset\not_cry\304n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
8af3a9d79619c7023cd94a19d5086c85,12,raw_data\BABY CRY\belly_pain\381c.wav; raw_data\BABY CRY\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav; raw_data\Baby Crying Sounds\belly pain\381c.wav; raw_data\Baby Crying Sounds\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav; raw_data\Dataset\cry\381c.wav; raw_data\donateacry_corpus\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\381c.wav; raw_data_2\Baby Crying Sounds\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav; raw_data_2\cry\belly pain\381c.wav; raw_data_2\cry\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav; raw_data_2\Dataset\cry\381c.wav; raw_data_2\hungry\hungry1 (347).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8b314deb2e56873e6eab996a0a5e0ee6,12,raw_data\BABY CRY\belly_pain\461c.wav; raw_data\BABY CRY\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav; raw_data\Baby Crying Sounds\belly pain\461c.wav; raw_data\Baby Crying Sounds\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav; raw_data\Dataset\cry\461c.wav; raw_data\donateacry_corpus\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\461c.wav; raw_data_2\Baby Crying Sounds\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav; raw_data_2\cry\belly pain\461c.wav; raw_data_2\cry\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav; raw_data_2\Dataset\cry\461c.wav; raw_data_2\hungry\hungry1 (262).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8b87420b60fb083fabff28a5a6fac296,11,raw_data\BABY CRY\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav; raw_data\Baby Crying Sounds\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav; raw_data\Baby Crying Sounds\tired\344c.wav; raw_data\Dataset\cry\344c.wav; raw_data\donateacry_corpus\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav; raw_data_2\Baby Crying Sounds\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav; raw_data_2\Baby Crying Sounds\tired\344c.wav; raw_data_2\cry\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav; raw_data_2\cry\tired\344c.wav; raw_data_2\Dataset\cry\344c.wav; raw_data_2\hungry\hungry1 (275).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8b87af01599fcc3a9097b3a02cc9a160,12,raw_data\BABY CRY\belly_pain\394c.wav; raw_data\BABY CRY\hungry\FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav; raw_data\Baby Crying Sounds\belly pain\394c.wav; raw_data\Baby Crying Sounds\hungry\FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav; raw_data\Dataset\cry\394c.wav; raw_data\donateacry_corpus\hungry\FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\394c.wav; raw_data_2\Baby Crying Sounds\hungry\FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav; raw_data_2\cry\belly pain\394c.wav; raw_data_2\cry\hungry\FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav; raw_data_2\Dataset\cry\394c.wav; raw_data_2\hungry\hungry1 (368).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8b8b3da7f1f316a884c42923aadbd7c8,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_36.wav; raw_data\Dataset\not_cry\145n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_36.wav; raw_data_2\cry\laugh\laugh_1.m4a_36.wav; raw_data_2\Dataset\not_cry\145n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
8b9745e120f84677d9c15461c75e085b,12,raw_data\BABY CRY\belly_pain\368c.wav; raw_data\BABY CRY\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav; raw_data\Baby Crying Sounds\belly pain\368c.wav; raw_data\Baby Crying Sounds\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav; raw_data\Dataset\cry\368c.wav; raw_data\donateacry_corpus\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\368c.wav; raw_data_2\Baby Crying Sounds\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav; raw_data_2\cry\belly pain\368c.wav; raw_data_2\cry\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav; raw_data_2\Dataset\cry\368c.wav; raw_data_2\hungry\hungry1 (319).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
8bb7c886bf6425ea68c4eba3efd9ea97,5,raw_data\Baby Crying Sounds\noise\3-130998-B.ogg; raw_data\Dataset\not_cry\57n.ogg; raw_data_2\Baby Crying Sounds\noise\3-130998-B.ogg; raw_data_2\cry\noise\3-130998-B.ogg; raw_data_2\Dataset\not_cry\57n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
